ID Usuario,Grupo,Regiao,Dispositivo,Data Cadastro,Data Evento,Nome Evento,Detalhes Evento
C48127E2FA8D4F18,B,EU,iPhone,2020-12-07,2020-12-12 04:46:37,product_cart,
DC4E5D8BD6ABF9BC,A,EU,Android,2020-12-08,2020-12-12 21:20:52,product_cart,
2F92CC312FAE5019,A,EU,PC,2020-12-08,2020-12-12 08:08:21,product_cart,
FCC7708934D68F24,B,EU,Android,2020-12-08,2020-12-12 05:17:02,product_cart,
AB9BA5CAE5443913,A,EU,PC,2020-12-08,2020-12-12 14:05:59,product_cart,
FE76759FE6BF8C68,B,EU,Android,2020-12-09,2020-12-12 22:44:01,product_cart,
4B4A29DE0792264D,A,EU,Android,2020-12-09,2020-12-12 06:04:05,product_cart,
B552B451D7D05DC0,A,EU,Android,2020-12-09,2020-12-12 14:58:42,product_cart,
7262AA1B00E6A487,B,EU,iPhone,2020-12-09,2020-12-12 23:18:39,product_cart,
28A47F8FF0E02694,A,EU,Mac,2020-12-09,2020-12-12 18:23:56,product_cart,
EA944584D446BE37,A,EU,iPhone,2020-12-09,2020-12-12 08:03:00,product_cart,
37F7B4F29C5F6396,A,EU,PC,2020-12-09,2020-12-12 10:20:37,product_cart,
C93A37ECF99BFDE0,A,EU,iPhone,2020-12-09,2020-12-12 05:20:26,product_cart,
31EA3C7FC0132A9E,A,EU,Android,2020-12-09,2020-12-12 10:05:31,product_cart,
52EEF8198C6E61BF,B,EU,Mac,2020-12-10,2020-12-12 03:53:15,product_cart,
4FE90CB247C78EC5,B,EU,PC,2020-12-10,2020-12-12 23:45:44,product_cart,
4E04CB8AA2CFA418,A,EU,Android,2020-12-10,2020-12-12 18:29:03,product_cart,
4FD724D6E4A69A24,A,EU,PC,2020-12-10,2020-12-12 18:32:30,product_cart,
6C9496D8B48FA426,B,EU,Android,2020-12-11,2020-12-12 16:19:15,product_cart,
038826FA0028F756,A,EU,Android,2020-12-11,2020-12-12 08:34:37,product_cart,
6FE3F1B9CEE39E39,A,EU,Android,2020-12-11,2020-12-12 08:24:15,product_cart,
7CBA351852B6F25C,A,EU,Android,2020-12-11,2020-12-12 16:34:47,product_cart,
62F294CFA15D84CD,A,EU,PC,2020-12-11,2020-12-12 02:30:00,product_cart,
1209BC357FC2A702,A,EU,iPhone,2020-12-11,2020-12-12 09:53:52,product_cart,
06AB8C8B1D7936B3,A,EU,iPhone,2020-12-11,2020-12-12 13:49:34,product_cart,
2FD99D64C3608961,A,EU,Android,2020-12-11,2020-12-12 00:58:11,product_cart,
97C741CC98AF301D,A,EU,PC,2020-12-11,2020-12-12 01:40:13,product_cart,
4FA2399FEE44D2FC,A,EU,Mac,2020-12-11,2020-12-12 13:00:15,product_cart,
EB4C1FB354C3BD65,A,EU,Android,2020-12-11,2020-12-12 12:21:20,product_cart,
39BD90F6CE86B893,A,EU,Android,2020-12-11,2020-12-12 22:30:52,product_cart,
D347E8C68463E9D4,A,EU,PC,2020-12-11,2020-12-12 07:58:37,product_cart,
9F39152D735514A0,A,EU,Android,2020-12-11,2020-12-12 00:11:44,product_cart,
4A6F800E7563AA29,A,EU,Android,2020-12-11,2020-12-12 22:06:17,product_cart,
2818C4BDDACA855C,A,EU,iPhone,2020-12-11,2020-12-12 21:20:04,product_cart,
44A4C37BAD8B5506,A,EU,Android,2020-12-12,2020-12-12 12:41:30,product_cart,
F165F9189C980273,A,EU,iPhone,2020-12-12,2020-12-12 21:35:24,product_cart,
5126C7C978F7177B,A,EU,iPhone,2020-12-12,2020-12-12 22:18:00,product_cart,
A8C1429C2249A1C3,B,EU,Android,2020-12-12,2020-12-12 07:02:31,product_cart,
2E317B5455F674AD,A,EU,PC,2020-12-12,2020-12-12 01:28:50,product_cart,
290326A9104DB872,A,EU,iPhone,2020-12-12,2020-12-12 19:20:54,product_cart,
8A5B1371A80F5F08,B,EU,Android,2020-12-12,2020-12-12 20:38:00,product_cart,
9DAFB026AEBBDAFE,A,EU,Android,2020-12-12,2020-12-12 03:38:10,product_cart,
FE71F0A53DAB2785,A,EU,Mac,2020-12-12,2020-12-12 09:14:50,product_cart,
9F614F2788F85C78,B,EU,PC,2020-12-12,2020-12-12 03:52:49,product_cart,
213C96A57E70B18F,A,EU,iPhone,2020-12-12,2020-12-12 13:14:38,product_cart,
88BBEF4E97E13E37,A,EU,Android,2020-12-12,2020-12-12 08:03:52,product_cart,
3F775ABC71333988,A,EU,PC,2020-12-12,2020-12-12 20:52:12,product_cart,
04C99B9CE33D500A,B,EU,Android,2020-12-12,2020-12-12 19:21:09,product_cart,
B6E4E414699EFC1F,A,EU,Android,2020-12-12,2020-12-12 21:19:47,product_cart,
1190EEE1FA160468,B,EU,iPhone,2020-12-12,2020-12-12 13:08:18,product_cart,
6786C23A54D59DD4,B,EU,Android,2020-12-12,2020-12-12 13:39:59,product_cart,
3064F92E0D1B803A,A,EU,Android,2020-12-12,2020-12-12 20:57:45,product_cart,
4B34A5BD1D1AEF0D,B,EU,PC,2020-12-12,2020-12-12 13:51:08,product_cart,
5673140CA30564D5,B,EU,Mac,2020-12-12,2020-12-12 17:59:23,product_cart,
B4FC80365FDFA4A8,A,EU,Android,2020-12-12,2020-12-12 06:15:34,product_cart,
195A50C42B7AC072,B,EU,Android,2020-12-12,2020-12-12 05:10:25,product_cart,
967680A9D7C9AFD1,B,EU,Android,2020-12-12,2020-12-12 20:36:29,product_cart,
77FC0E20AEAC1506,A,EU,Android,2020-12-07,2020-12-13 00:25:05,product_cart,
7E8720DB6A21CF66,B,EU,Android,2020-12-07,2020-12-13 17:14:33,product_cart,
0D7E9E93CD497547,B,EU,Android,2020-12-07,2020-12-13 00:01:42,product_cart,
6AD62747E7232427,A,EU,Android,2020-12-07,2020-12-13 09:08:35,product_cart,
D624C9013C372DCC,A,EU,Android,2020-12-07,2020-12-13 22:36:52,product_cart,
2C2BE85372033F77,B,EU,iPhone,2020-12-07,2020-12-13 15:45:00,product_cart,
C3C56A2DFF10BC79,B,EU,iPhone,2020-12-07,2020-12-13 04:41:31,product_cart,
8C69C35FB5E142F8,B,EU,PC,2020-12-07,2020-12-13 02:57:45,product_cart,
A0BAE4190D41A285,A,EU,Android,2020-12-07,2020-12-13 00:51:52,product_cart,
2FDC01C1530628CA,A,EU,Android,2020-12-08,2020-12-13 17:29:01,product_cart,
900BB01307F50F4A,A,EU,Android,2020-12-08,2020-12-13 23:06:34,product_cart,
42D55CBE2573F543,B,EU,iPhone,2020-12-08,2020-12-13 09:13:23,product_cart,
DA111496CD9749B0,A,EU,Android,2020-12-08,2020-12-13 12:08:09,product_cart,
C6C4C814B7B202E7,A,EU,iPhone,2020-12-08,2020-12-13 07:23:48,product_cart,
FCC7708934D68F24,B,EU,Android,2020-12-08,2020-12-13 14:24:50,product_cart,
FE76759FE6BF8C68,B,EU,Android,2020-12-09,2020-12-13 03:07:20,product_cart,
10863662C3B5AB49,B,EU,Android,2020-12-09,2020-12-13 02:56:36,product_cart,
573EF5CB449265BE,B,EU,Android,2020-12-09,2020-12-13 07:32:27,product_cart,
391FF17859DF74A8,A,EU,Android,2020-12-09,2020-12-13 18:40:46,product_cart,
D03349A4CC16450F,B,EU,Android,2020-12-09,2020-12-13 21:40:19,product_cart,
7262AA1B00E6A487,B,EU,iPhone,2020-12-09,2020-12-13 06:53:20,product_cart,
3BDE2B9FBC14F7A4,B,EU,PC,2020-12-09,2020-12-13 00:06:42,product_cart,
EA944584D446BE37,A,EU,iPhone,2020-12-09,2020-12-13 01:22:16,product_cart,
F5717EDCB0830A05,B,EU,PC,2020-12-10,2020-12-13 01:55:11,product_cart,
2D8B71BB9080B5BF,A,EU,Android,2020-12-10,2020-12-13 02:36:46,product_cart,
94BE60EF959D177D,A,EU,Android,2020-12-10,2020-12-13 11:09:38,product_cart,
E253DCB9EC1C014E,A,EU,iPhone,2020-12-11,2020-12-13 13:55:14,product_cart,
CD0AECDFED70559A,A,EU,PC,2020-12-11,2020-12-13 05:10:51,product_cart,
1209BC357FC2A702,A,EU,iPhone,2020-12-11,2020-12-13 10:37:33,product_cart,
A4C7C58A9AB7BCE0,A,EU,iPhone,2020-12-11,2020-12-13 17:59:04,product_cart,
EB4C1FB354C3BD65,A,EU,Android,2020-12-11,2020-12-13 01:40:23,product_cart,
17286F3CDFF49B43,A,EU,PC,2020-12-11,2020-12-13 23:18:06,product_cart,
A8C69B602A3D4A32,A,EU,iPhone,2020-12-11,2020-12-13 20:57:09,product_cart,
99F6F2F4B73C2EA6,A,EU,PC,2020-12-11,2020-12-13 14:54:40,product_cart,
2818C4BDDACA855C,A,EU,iPhone,2020-12-11,2020-12-13 06:00:30,product_cart,
F165F9189C980273,A,EU,iPhone,2020-12-12,2020-12-13 06:55:20,product_cart,
5126C7C978F7177B,A,EU,iPhone,2020-12-12,2020-12-13 15:46:24,product_cart,
3F775ABC71333988,A,EU,PC,2020-12-12,2020-12-13 20:16:02,product_cart,
3064F92E0D1B803A,A,EU,Android,2020-12-12,2020-12-13 07:11:47,product_cart,
967680A9D7C9AFD1,B,EU,Android,2020-12-12,2020-12-13 23:32:34,product_cart,
7DAFBA5FB0B4D024,A,EU,PC,2020-12-13,2020-12-13 07:12:02,product_cart,
D632B3CAD584BB27,A,EU,Android,2020-12-13,2020-12-13 21:57:23,product_cart,
A485880B6E55E212,A,EU,Android,2020-12-13,2020-12-13 17:06:09,product_cart,
B18AA196F9DA0701,A,EU,Android,2020-12-13,2020-12-13 10:51:38,product_cart,
30E7C432FD442208,A,EU,PC,2020-12-13,2020-12-13 01:49:30,product_cart,
0A12E8D9791F74A7,A,EU,Android,2020-12-13,2020-12-13 22:06:49,product_cart,
153200347424B168,A,EU,Android,2020-12-13,2020-12-13 06:08:05,product_cart,
6805058419CB4E55,A,EU,iPhone,2020-12-13,2020-12-13 22:02:06,product_cart,
0B0C9CDFCA3EFF8A,B,EU,PC,2020-12-13,2020-12-13 20:53:56,product_cart,
2B69B32532494178,A,EU,iPhone,2020-12-13,2020-12-13 20:02:48,product_cart,
13A5CE600AB1EA8A,A,EU,PC,2020-12-07,2020-12-14 09:13:55,product_cart,
77FC0E20AEAC1506,A,EU,Android,2020-12-07,2020-12-14 14:07:59,product_cart,
AEE24B6142A3C431,B,EU,PC,2020-12-07,2020-12-14 18:44:05,product_cart,
28DD2C1ED759904D,A,EU,iPhone,2020-12-07,2020-12-14 21:19:27,product_cart,
38189578561F38CB,B,EU,iPhone,2020-12-07,2020-12-14 17:09:35,product_cart,
68F3A9E7EE6B9249,B,EU,Android,2020-12-07,2020-12-14 18:26:43,product_cart,
EABF946459C4DA3A,A,EU,Android,2020-12-07,2020-12-14 15:17:57,product_cart,
115EBC1CA027854A,B,EU,Android,2020-12-07,2020-12-14 03:04:29,product_cart,
80712ED4EA1B52A5,A,EU,Android,2020-12-14,2020-12-14 05:48:50,product_cart,
D95E3615ECF90B13,A,EU,PC,2020-12-14,2020-12-14 19:43:34,product_cart,
3E1D3CDD66667B03,A,EU,PC,2020-12-14,2020-12-14 06:12:21,product_cart,
39393B197D7743EB,A,EU,PC,2020-12-14,2020-12-14 22:47:31,product_cart,
1E374021A8255C57,A,EU,PC,2020-12-14,2020-12-14 15:01:53,product_cart,
6BAE35235FB8D07D,B,EU,iPhone,2020-12-14,2020-12-14 14:51:53,product_cart,
73D9C981F58F142C,A,EU,Mac,2020-12-14,2020-12-14 21:51:06,product_cart,
18AA3742304D86C9,A,EU,PC,2020-12-14,2020-12-14 08:54:03,product_cart,
5FF25CF26591D1FD,A,EU,PC,2020-12-14,2020-12-14 09:43:59,product_cart,
49117FDB7FCCFA5A,A,EU,iPhone,2020-12-14,2020-12-14 07:11:24,product_cart,
BBBFC0C64CC3C05D,A,EU,iPhone,2020-12-14,2020-12-14 01:22:04,product_cart,
A4F18DF9C484EDC0,A,EU,iPhone,2020-12-14,2020-12-14 00:47:27,product_cart,
9079CE7493917E0F,A,EU,iPhone,2020-12-14,2020-12-14 06:16:03,product_cart,
68AF1584357D955D,A,EU,Android,2020-12-14,2020-12-14 01:01:03,product_cart,
8C0361CB080810CA,A,EU,Mac,2020-12-14,2020-12-14 23:51:12,product_cart,
CA716ADC629C673C,A,EU,Android,2020-12-14,2020-12-14 05:11:03,product_cart,
3B5DA3B15E2FCD54,A,EU,PC,2020-12-14,2020-12-14 20:40:36,product_cart,
5813F642DCC5984A,B,EU,PC,2020-12-14,2020-12-14 15:03:53,product_cart,
CB1E4D64B4086DEC,A,EU,Android,2020-12-14,2020-12-14 05:55:22,product_cart,
11A1350D1F8AD059,A,EU,Android,2020-12-14,2020-12-14 10:48:22,product_cart,
552851CDDE3850A8,A,EU,Android,2020-12-14,2020-12-14 06:11:25,product_cart,
E2638E6CF182BA09,B,EU,iPhone,2020-12-14,2020-12-14 12:44:17,product_cart,
74E202D932BC6836,A,EU,Android,2020-12-14,2020-12-14 20:27:36,product_cart,
FF2174A1AA0EAD20,A,EU,Android,2020-12-14,2020-12-14 04:18:52,product_cart,
90FB15B7FA2DE77E,A,EU,Android,2020-12-14,2020-12-14 10:46:16,product_cart,
934F4410153B7733,B,EU,Android,2020-12-14,2020-12-14 05:41:15,product_cart,
891458DEF142C0A3,A,EU,Android,2020-12-14,2020-12-14 13:49:50,product_cart,
38C10366AB1B0A90,A,EU,Android,2020-12-14,2020-12-14 09:11:10,product_cart,
A66B27582A358296,A,EU,PC,2020-12-14,2020-12-14 05:33:01,product_cart,
68A13C8A3E5FE18B,B,EU,Android,2020-12-14,2020-12-14 09:03:24,product_cart,
9309CF46F5F527CC,A,EU,Mac,2020-12-14,2020-12-14 12:44:33,product_cart,
697F116B31D05FCF,A,EU,iPhone,2020-12-14,2020-12-14 06:17:33,product_cart,
42A70ED7DBDB8DDA,A,EU,iPhone,2020-12-14,2020-12-14 18:44:57,product_cart,
445D0C4FF3C74190,A,EU,Android,2020-12-14,2020-12-14 22:39:39,product_cart,
E774D36D798A6EAB,B,EU,iPhone,2020-12-14,2020-12-14 03:22:53,product_cart,
AE9F03E1284709E9,A,EU,Mac,2020-12-14,2020-12-14 11:19:33,product_cart,
6E3DF9C69A6B607E,A,EU,iPhone,2020-12-14,2020-12-14 08:29:56,product_cart,
E55FE7B145DFB804,A,EU,iPhone,2020-12-14,2020-12-14 12:08:08,product_cart,
53558962449F6EDA,B,EU,Android,2020-12-14,2020-12-14 20:28:33,product_cart,
48080CD22400FF54,A,EU,Android,2020-12-14,2020-12-14 09:24:59,product_cart,
1A332341472132E0,A,EU,Android,2020-12-14,2020-12-14 19:44:53,product_cart,
60A6101325BBA47E,A,EU,iPhone,2020-12-14,2020-12-14 01:25:26,product_cart,
B94082EB5FCFF0E5,A,EU,Android,2020-12-14,2020-12-14 02:25:14,product_cart,
114AF6149D8EA5E6,A,EU,iPhone,2020-12-14,2020-12-14 07:29:19,product_cart,
D18802F38F099FB4,A,EU,Android,2020-12-14,2020-12-14 09:39:50,product_cart,
C165E8C0C5DE19FF,A,EU,PC,2020-12-14,2020-12-14 20:15:17,product_cart,
DBFF94F143546A7B,B,EU,Android,2020-12-14,2020-12-14 10:43:49,product_cart,
EE74DF20ED158133,B,EU,Android,2020-12-14,2020-12-14 22:15:47,product_cart,
93F064DB4950E8C8,A,EU,PC,2020-12-14,2020-12-14 08:40:03,product_cart,
893E0E607C20F882,A,EU,iPhone,2020-12-14,2020-12-14 08:37:50,product_cart,
9DB76819BAB65ED6,A,EU,Android,2020-12-14,2020-12-14 13:53:06,product_cart,
4701A2B337440151,A,EU,Mac,2020-12-14,2020-12-14 15:36:27,product_cart,
B41C0BC88EABA39B,A,EU,iPhone,2020-12-14,2020-12-14 01:47:04,product_cart,
7E10D15F5D8A0A23,B,EU,PC,2020-12-14,2020-12-14 03:07:53,product_cart,
1386B17FB175C1DF,A,EU,iPhone,2020-12-14,2020-12-14 12:41:20,product_cart,
0EB5F2EC4F101B28,A,EU,Android,2020-12-14,2020-12-14 03:00:50,product_cart,
75AB91E145351F7B,A,EU,iPhone,2020-12-14,2020-12-14 12:57:17,product_cart,
64D530780D156782,A,EU,iPhone,2020-12-14,2020-12-14 10:01:56,product_cart,
4C97933326B6C224,A,EU,iPhone,2020-12-14,2020-12-14 20:07:08,product_cart,
D6924B9AB9903228,B,EU,Android,2020-12-14,2020-12-14 10:59:01,product_cart,
514E9A2436E0C45C,A,EU,PC,2020-12-14,2020-12-14 05:28:41,product_cart,
61033FA5DB923000,A,EU,Android,2020-12-14,2020-12-14 23:59:29,product_cart,
C4B642E77C1442DC,B,EU,Android,2020-12-14,2020-12-14 17:46:07,product_cart,
E391353FC3A4056D,B,EU,PC,2020-12-14,2020-12-14 03:14:57,product_cart,
095A42EF1DF6B4BB,A,EU,Android,2020-12-14,2020-12-14 15:40:32,product_cart,
EFA2387919DBD7A3,A,EU,Android,2020-12-14,2020-12-14 10:45:51,product_cart,
51402781371A5122,A,EU,Android,2020-12-14,2020-12-14 01:41:41,product_cart,
29C63A5B8EFC5ED3,A,EU,PC,2020-12-14,2020-12-14 23:53:01,product_cart,
02313B9E82255F47,A,EU,Mac,2020-12-14,2020-12-14 02:47:59,product_cart,
F38941283A36C34B,A,EU,Mac,2020-12-14,2020-12-14 16:21:51,product_cart,
B83CF8CFD3575F8B,A,EU,iPhone,2020-12-14,2020-12-14 07:27:24,product_cart,
6E8C4C4691828595,A,EU,Android,2020-12-14,2020-12-14 19:51:44,product_cart,
5DA6B38FB7F2EA31,A,EU,iPhone,2020-12-14,2020-12-14 09:22:30,product_cart,
12D9F5740EF95322,A,EU,PC,2020-12-14,2020-12-14 14:00:32,product_cart,
EAF000D4CC7635B7,B,EU,PC,2020-12-14,2020-12-14 00:45:13,product_cart,
0DC63E84277804EC,A,EU,PC,2020-12-14,2020-12-14 21:55:11,product_cart,
2DF9E85A613E0DD0,A,EU,PC,2020-12-14,2020-12-14 15:36:01,product_cart,
79913E8816E3DA5D,A,EU,PC,2020-12-14,2020-12-14 19:20:14,product_cart,
48A3963537D96EFC,B,EU,iPhone,2020-12-14,2020-12-14 06:14:09,product_cart,
81B2CFB5C79627DD,A,EU,Android,2020-12-14,2020-12-14 11:36:45,product_cart,
19E774EAFD97AA92,A,EU,PC,2020-12-14,2020-12-14 20:30:49,product_cart,
4AE60D8C6A6B6227,A,EU,Android,2020-12-14,2020-12-14 14:27:51,product_cart,
9999E0476CE6B08B,A,EU,iPhone,2020-12-14,2020-12-14 15:45:34,product_cart,
1AFB8C3DE876B77F,A,EU,PC,2020-12-14,2020-12-14 17:01:38,product_cart,
98B709A0F9609E7C,A,EU,iPhone,2020-12-14,2020-12-14 12:06:50,product_cart,
0DD005ABA039F010,A,EU,Android,2020-12-14,2020-12-14 05:12:48,product_cart,
9439DE9EB405AE74,A,EU,Android,2020-12-14,2020-12-14 10:31:07,product_cart,
452A0B5F1472524B,A,EU,PC,2020-12-14,2020-12-14 13:26:34,product_cart,
495E506B3D29645B,A,EU,iPhone,2020-12-14,2020-12-14 11:24:10,product_cart,
9A7FDD295F2CCE11,A,EU,Android,2020-12-14,2020-12-14 19:29:20,product_cart,
3C837785A561141A,A,EU,PC,2020-12-14,2020-12-14 06:26:11,product_cart,
C24D35CD1D858C2C,A,EU,Android,2020-12-14,2020-12-14 10:11:51,product_cart,
0569D8065975599E,A,EU,Android,2020-12-14,2020-12-14 06:20:01,product_cart,
8165245E67F88CF7,A,EU,Android,2020-12-14,2020-12-14 02:39:15,product_cart,
358392E31C079B41,A,EU,Android,2020-12-14,2020-12-14 21:21:57,product_cart,
179C33593234EC2C,A,EU,Android,2020-12-14,2020-12-14 12:24:51,product_cart,
2A01D3D0A75FF81A,A,EU,Android,2020-12-14,2020-12-14 14:04:20,product_cart,
84AAB026310D49C4,B,EU,PC,2020-12-14,2020-12-14 19:09:50,product_cart,
8DAEFD1C832F34D5,A,EU,Android,2020-12-14,2020-12-14 06:15:12,product_cart,
F4A782449E8D6F42,A,EU,Android,2020-12-14,2020-12-14 06:28:11,product_cart,
35CA7925FCD78F96,A,EU,PC,2020-12-14,2020-12-14 21:19:02,product_cart,
14E7C76B7AB8822A,A,EU,iPhone,2020-12-14,2020-12-14 15:53:48,product_cart,
B85F36F6515DAB84,A,EU,Android,2020-12-14,2020-12-14 12:19:00,product_cart,
A730DDB04AED5F18,A,EU,Android,2020-12-14,2020-12-14 14:00:41,product_cart,
B79859FF6F3ACB14,A,EU,Android,2020-12-14,2020-12-14 17:43:19,product_cart,
33F738F2E16C7148,B,EU,iPhone,2020-12-14,2020-12-14 23:51:41,product_cart,
EB215155BA578253,A,EU,Mac,2020-12-14,2020-12-14 15:40:38,product_cart,
938495416CBB307C,A,EU,Android,2020-12-14,2020-12-14 03:18:35,product_cart,
3E286601D309601C,A,EU,Android,2020-12-14,2020-12-14 15:50:31,product_cart,
1908EDAE38E665D1,A,EU,PC,2020-12-14,2020-12-14 00:47:44,product_cart,
A81312977901914F,A,EU,PC,2020-12-14,2020-12-14 22:17:26,product_cart,
C22AAB2261F7A2E0,A,EU,iPhone,2020-12-14,2020-12-14 03:16:09,product_cart,
425B4F03B08D10FC,A,EU,Android,2020-12-14,2020-12-14 22:46:47,product_cart,
2F28A3B279E5494A,A,EU,Android,2020-12-14,2020-12-14 03:20:49,product_cart,
6C487B4E73B87CEC,B,EU,Android,2020-12-14,2020-12-14 19:46:58,product_cart,
053310D9D8FAB659,A,EU,Android,2020-12-14,2020-12-14 21:49:42,product_cart,
115ABCFDBDDB5950,B,EU,iPhone,2020-12-14,2020-12-14 20:09:27,product_cart,
BB3103FE7A9A9639,A,EU,Mac,2020-12-14,2020-12-14 16:55:21,product_cart,
E2242001C7022C33,A,EU,Mac,2020-12-14,2020-12-14 23:05:27,product_cart,
96070D0B8FD4C5BF,A,EU,iPhone,2020-12-14,2020-12-14 00:49:02,product_cart,
2B7DA9B565BA79D2,A,EU,PC,2020-12-14,2020-12-14 22:37:16,product_cart,
2ACB19BEE3528015,A,EU,Android,2020-12-14,2020-12-14 02:11:44,product_cart,
6B1D0D8C4F8FBBEC,A,EU,Android,2020-12-14,2020-12-14 02:07:00,product_cart,
1AA371B503596160,B,EU,iPhone,2020-12-14,2020-12-14 07:06:29,product_cart,
A4312FFD172A4998,A,EU,Android,2020-12-14,2020-12-14 09:24:45,product_cart,
64D18CAEAEE6150A,A,EU,PC,2020-12-14,2020-12-14 03:20:37,product_cart,
ADCA095D99BF5654,A,EU,iPhone,2020-12-14,2020-12-14 13:36:20,product_cart,
4BE0D1FE6CDDA1D6,B,EU,Android,2020-12-14,2020-12-14 23:33:36,product_cart,
7BCB5C914C255ED8,B,EU,Android,2020-12-14,2020-12-14 05:56:34,product_cart,
C4D195E6A29E6AEC,A,EU,Android,2020-12-14,2020-12-14 16:36:49,product_cart,
49C45D71BDCE2F69,A,EU,Android,2020-12-14,2020-12-14 02:41:36,product_cart,
A2CBF9847DA60249,A,EU,iPhone,2020-12-14,2020-12-14 20:38:48,product_cart,
8FC29487B873F524,A,EU,Android,2020-12-14,2020-12-14 06:30:47,product_cart,
744851368CA52CBB,A,EU,Mac,2020-12-08,2020-12-14 03:35:06,product_cart,
C6C4C814B7B202E7,A,EU,iPhone,2020-12-08,2020-12-14 20:44:26,product_cart,
05AACC0375BFC2CD,A,EU,PC,2020-12-08,2020-12-14 09:08:54,product_cart,
A7E75EB0530CB91A,A,EU,Android,2020-12-08,2020-12-14 09:41:22,product_cart,
FD38A6D8AF786363,B,EU,iPhone,2020-12-08,2020-12-14 03:15:31,product_cart,
63EE6680860DF14E,B,EU,iPhone,2020-12-09,2020-12-14 06:32:11,product_cart,
1DA6C04292381C64,B,EU,Mac,2020-12-09,2020-12-14 06:19:57,product_cart,
C226A7A3002ED8BE,A,EU,Mac,2020-12-09,2020-12-14 11:37:33,product_cart,
C6CFFE9F0D5BC0BF,B,EU,Mac,2020-12-09,2020-12-14 05:08:27,product_cart,
6E8A538DFED17F64,A,EU,Mac,2020-12-09,2020-12-14 04:22:01,product_cart,
E3A116CD863EF464,B,EU,iPhone,2020-12-09,2020-12-14 07:11:53,product_cart,
D03349A4CC16450F,B,EU,Android,2020-12-09,2020-12-14 19:14:40,product_cart,
31EA3C7FC0132A9E,A,EU,Android,2020-12-09,2020-12-14 06:31:38,product_cart,
135F3832F68B1C3E,A,EU,Android,2020-12-10,2020-12-14 22:54:13,product_cart,
62F294CFA15D84CD,A,EU,PC,2020-12-11,2020-12-14 15:35:03,product_cart,
1209BC357FC2A702,A,EU,iPhone,2020-12-11,2020-12-14 08:30:24,product_cart,
06AB8C8B1D7936B3,A,EU,iPhone,2020-12-11,2020-12-14 08:29:24,product_cart,
2FD99D64C3608961,A,EU,Android,2020-12-11,2020-12-14 19:29:29,product_cart,
97C741CC98AF301D,A,EU,PC,2020-12-11,2020-12-14 16:36:07,product_cart,
A8C69B602A3D4A32,A,EU,iPhone,2020-12-11,2020-12-14 12:44:33,product_cart,
44A4C37BAD8B5506,A,EU,Android,2020-12-12,2020-12-14 21:12:30,product_cart,
2E317B5455F674AD,A,EU,PC,2020-12-12,2020-12-14 19:56:08,product_cart,
213C96A57E70B18F,A,EU,iPhone,2020-12-12,2020-12-14 13:26:01,product_cart,
1190EEE1FA160468,B,EU,iPhone,2020-12-12,2020-12-14 21:53:07,product_cart,
6786C23A54D59DD4,B,EU,Android,2020-12-12,2020-12-14 03:01:41,product_cart,
5673140CA30564D5,B,EU,Mac,2020-12-12,2020-12-14 06:50:55,product_cart,
195A50C42B7AC072,B,EU,Android,2020-12-12,2020-12-14 18:10:35,product_cart,
D632B3CAD584BB27,A,EU,Android,2020-12-13,2020-12-14 03:23:22,product_cart,
153200347424B168,A,EU,Android,2020-12-13,2020-12-14 04:45:54,product_cart,
6805058419CB4E55,A,EU,iPhone,2020-12-13,2020-12-14 12:32:13,product_cart,
A640F31CAC7823A6,B,EU,PC,2020-12-07,2020-12-15 10:22:28,product_cart,
CE264232AC9049B8,B,EU,iPhone,2020-12-07,2020-12-15 05:40:49,product_cart,
ECFDC55465F7ED03,A,EU,Android,2020-12-07,2020-12-15 14:40:54,product_cart,
595F328B3910346D,A,EU,PC,2020-12-07,2020-12-15 17:29:41,product_cart,
13A5CE600AB1EA8A,A,EU,PC,2020-12-07,2020-12-15 22:24:50,product_cart,
1C32919B0614E08B,B,EU,Android,2020-12-07,2020-12-15 03:20:15,product_cart,
B582D211C1BE1FFD,B,EU,Android,2020-12-07,2020-12-15 11:35:22,product_cart,
15B0DB8D837C4234,B,EU,Android,2020-12-07,2020-12-15 23:08:42,product_cart,
44EB15AD423DC31C,A,EU,Android,2020-12-07,2020-12-15 00:52:56,product_cart,
C3C56A2DFF10BC79,B,EU,iPhone,2020-12-07,2020-12-15 13:36:42,product_cart,
80712ED4EA1B52A5,A,EU,Android,2020-12-14,2020-12-15 20:10:05,product_cart,
D95E3615ECF90B13,A,EU,PC,2020-12-14,2020-12-15 09:32:11,product_cart,
3E1D3CDD66667B03,A,EU,PC,2020-12-14,2020-12-15 07:03:34,product_cart,
39393B197D7743EB,A,EU,PC,2020-12-14,2020-12-15 02:30:10,product_cart,
1E374021A8255C57,A,EU,PC,2020-12-14,2020-12-15 14:22:51,product_cart,
73D9C981F58F142C,A,EU,Mac,2020-12-14,2020-12-15 04:01:59,product_cart,
5FF25CF26591D1FD,A,EU,PC,2020-12-14,2020-12-15 22:37:23,product_cart,
BBBFC0C64CC3C05D,A,EU,iPhone,2020-12-14,2020-12-15 20:24:57,product_cart,
68AF1584357D955D,A,EU,Android,2020-12-14,2020-12-15 02:26:20,product_cart,
8C0361CB080810CA,A,EU,Mac,2020-12-14,2020-12-15 04:11:26,product_cart,
3B5DA3B15E2FCD54,A,EU,PC,2020-12-14,2020-12-15 23:05:13,product_cart,
